# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 57K of event 'cache-references'
# Event count (approx.): 25866072
#
# Overhead  Command          Shared Object        Symbol                                                                                                                                                    
# ........  ...............  ...................  ..........................................................................................................................................................
#
     0.01%  GC Thread#17     [kernel.kallsyms]    [k] clear_subpage
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseChaitin::merge_multidefs
     0.01%  C2 CompilerThre  libc-2.28.so         [.] __memset_avx2_unaligned_erms
     0.01%  GC Thread#3      [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseCCP::analyze
     0.01%  G1 Refine#6      libjvm.so            [.] oopDesc::size_given_klass
     0.01%  java             libc-2.28.so         [.] _IO_vfprintf
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::get_early_ctrl
     0.01%  C2 CompilerThre  libjvm.so            [.] Node::clone
     0.01%  GC Thread#20     libjvm.so            [.] G1PostEvacuateCollectionSetCleanupTask2::RedirtyLoggedCardsTask::do_work
     0.01%  GC Thread#13     libjvm.so            [.] G1PostEvacuateCollectionSetCleanupTask2::RedirtyLoggedCardsTask::do_work
     0.01%  java             perf-4811.map        [.] int java.util.Random.nextInt(int)
     0.01%  GC Thread#19     [kernel.kallsyms]    [k] get_page_from_freelist
     0.01%  C2 CompilerThre  libjvm.so            [.] Node::Node
     0.01%  GC Thread#15     [kernel.kallsyms]    [k] clear_subpage
     0.01%  java             libjvm.so            [.] aci_CopyRight
     0.01%  GC Thread#3      libjvm.so            [.] G1PostEvacuateCollectionSetCleanupTask2::RedirtyLoggedCardsTask::do_work
     0.01%  GC Thread#9      libjvm.so            [.] G1PostEvacuateCollectionSetCleanupTask2::RedirtyLoggedCardsTask::do_work
     0.01%  GC Thread#7      [kernel.kallsyms]    [k] get_page_from_freelist
     0.01%  GC Thread#21     libjvm.so            [.] G1PostEvacuateCollectionSetCleanupTask2::RedirtyLoggedCardsTask::do_work
     0.01%  GC Thread#0      [kernel.kallsyms]    [k] get_page_from_freelist
     0.01%  G1 Refine#9      libjvm.so            [.] G1RemSet::clean_card_before_refine
     0.01%  G1 Refine#0      libjvm.so            [.] G1BlockOffsetTablePart::alloc_block_work
     0.01%  GC Thread#12     libjvm.so            [.] G1PostEvacuateCollectionSetCleanupTask2::RedirtyLoggedCardsTask::do_work
     0.01%  C1 CompilerThre  libjvm.so            [.] NullCheckEliminator::iterate_one
     0.01%  DPU_WORK_0000    libdpuhw.so.2023.1   [.] xeon_sp_read_from_cis
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseChaitin::interfere_with_live
     0.01%  GC Thread#1      libjvm.so            [.] OopOopIterateBoundedDispatch<G1ScanCardClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseChaitin::build_ifg_physical
     0.01%  G1 Refine#17     libjvm.so            [.] oopDesc::size_given_klass
     0.01%  C1 CompilerThre  libjvm.so            [.] ValueStack::ValueStack
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseIterGVN::transform_old
     0.01%  C2 CompilerThre  [kernel.kallsyms]    [k] perf_event_groups_insert
     0.01%  GC Thread#20     libjvm.so            [.] OopOopIterateBoundedDispatch<G1ScanCardClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.01%  G1 Refine#7      libjvm.so            [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.01%  G1 Refine#17     libjvm.so            [.] G1RemSet::clean_card_before_refine
     0.01%  GC Thread#22     libjvm.so            [.] G1PostEvacuateCollectionSetCleanupTask2::RedirtyLoggedCardsTask::do_work
     0.01%  C2 CompilerThre  libjvm.so            [.] Type::cmp
     0.01%  VM Thread        [kernel.kallsyms]    [k] __srcu_read_lock
     0.01%  C2 CompilerThre  libjvm.so            [.] ciObjectFactory::get_metadata
     0.01%  C2 CompilerThre  libjvm.so            [.] Type::hashcons
     0.01%  GC Thread#5      libjvm.so            [.] G1PostEvacuateCollectionSetCleanupTask2::RedirtyLoggedCardsTask::do_work
     0.01%  C2 CompilerThre  libc-2.28.so         [.] __memmove_sse2_unaligned_erms
     0.01%  GC Thread#15     libjvm.so            [.] G1PostEvacuateCollectionSetCleanupTask2::RedirtyLoggedCardsTask::do_work
     0.01%  C1 CompilerThre  libjvm.so            [.] IntervalWalker::walk_to
     0.01%  GC Thread#10     libjvm.so            [.] G1PostEvacuateCollectionSetCleanupTask2::RedirtyLoggedCardsTask::do_work
     0.01%  GC Thread#1      [kernel.kallsyms]    [k] get_page_from_freelist
     0.01%  GC Thread#22     [kernel.kallsyms]    [k] clear_huge_page
     0.01%  GC Thread#11     libjvm.so            [.] G1PostEvacuateCollectionSetCleanupTask2::RedirtyLoggedCardsTask::do_work
     0.01%  C2 CompilerThre  libjvm.so            [.] InstanceKlass::find_method_index
     0.01%  GC Thread#7      libjvm.so            [.] G1PostEvacuateCollectionSetCleanupTask2::RedirtyLoggedCardsTask::do_work
     0.01%  java             perf-4811.map        [.] int java.lang.Integer.hashCode()
     0.01%  GC Thread#4      libjvm.so            [.] G1PostEvacuateCollectionSetCleanupTask2::RedirtyLoggedCardsTask::do_work
     0.01%  GC Thread#18     [kernel.kallsyms]    [k] clear_subpage
     0.01%  java             perf-4811.map        [.] I2C/C2I adapters
     0.01%  java             perf-4811.map        [.] I2C/C2I adapters
     0.01%  java             [kernel.kallsyms]    [k] sync_regs
     0.01%  GC Thread#8      [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.01%  GC Thread#6      libjvm.so            [.] G1PostEvacuateCollectionSetCleanupTask2::RedirtyLoggedCardsTask::do_work
     0.01%  GC Thread#5      [kernel.kallsyms]    [k] get_page_from_freelist
     0.01%  java             libdpu.so.0.0        [.] __popcountdi2
     0.01%  GC Thread#17     [kernel.kallsyms]    [k] rcu_all_qs
     0.01%  GC Thread#13     [kernel.kallsyms]    [k] clear_huge_page
     0.01%  G1 Refine#7      [kernel.kallsyms]    [k] perf_event_alloc
     0.01%  G1 Refine#2      libjvm.so            [.] G1DirtyCardQueueSet::refine_buffer
     0.01%  G1 Refine#1      [kernel.kallsyms]    [k] copy_page
     0.01%  C2 CompilerThre  [kernel.kallsyms]    [k] release_pages
     0.01%  GC Thread#22     [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.01%  C2 CompilerThre  libjvm.so            [.] Node::is_CFG
     0.01%  GC Thread#1      libjvm.so            [.] G1PostEvacuateCollectionSetCleanupTask2::RedirtyLoggedCardsTask::do_work
     0.01%  G1 Refine#0      [kernel.kallsyms]    [k] perf_event_alloc
     0.01%  GC Thread#4      [kernel.kallsyms]    [k] rcu_all_qs
     0.01%  GC Thread#1      [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.01%  GC Thread#13     libjvm.so            [.] OopOopIterateBoundedDispatch<G1ScanCardClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.01%  C1 CompilerThre  libjvm.so            [.] ciObjectFactory::get_metadata
     0.01%  java             libc-2.28.so         [.] __strcmp_avx2
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::get_ctrl
     0.01%  GC Thread#14     [kernel.kallsyms]    [k] get_page_from_freelist
     0.01%  GC Thread#19     libjvm.so            [.] G1PostEvacuateCollectionSetCleanupTask2::RedirtyLoggedCardsTask::do_work
     0.01%  C2 CompilerThre  libjvm.so            [.] TypeOopPtr::TypeOopPtr
     0.01%  C2 CompilerThre  [kernel.kallsyms]    [k] _raw_spin_lock
     0.01%  G1 Refine#21     [kernel.kallsyms]    [k] perf_event_alloc
     0.01%  GC Thread#4      libjvm.so            [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.01%  java             perf-4811.map        [.] int java.util.Random.next(int)
     0.01%  java             perf-4811.map        [.] java.util.HashMap$Node java.util.HashMap.newNode(int, java.lang.Object, java.lang.Object, java.util.HashMap$Node)
     0.01%  GC Thread#19     libjvm.so            [.] OopOopIterateBoundedDispatch<G1ScanCardClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.01%  java             libdpu.so.0.0        [.] __vc
     0.01%  G1 Refine#14     libjvm.so            [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.01%  GC Thread#8      libjvm.so            [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.01%  GC Thread#8      [kernel.kallsyms]    [k] clear_huge_page
     0.01%  java             perf-4811.map        [.] int java.util.Random.nextInt(int)
     0.01%  G1 Refine#5      libjvm.so            [.] G1DirtyCardQueueSet::refine_buffer
     0.01%  G1 Refine#7      libjvm.so            [.] G1RemSet::clean_card_before_refine
     0.01%  GC Thread#17     libjvm.so            [.] G1PostEvacuateCollectionSetCleanupTask2::RedirtyLoggedCardsTask::do_work
     0.01%  G1 Refine#2      libjvm.so            [.] G1CardCounts::add_card_count
     0.01%  G1 Refine#19     libjvm.so            [.] QuickSort::inner_sort<false, unsigned char*, int (*)(unsigned char const*, unsigned char const*)>
     0.01%  G1 Refine#16     libjvm.so            [.] QuickSort::inner_sort<false, unsigned char*, int (*)(unsigned char const*, unsigned char const*)>
     0.01%  C1 CompilerThre  libjvm.so            [.] BlockBegin::try_merge
     0.01%  G1 Refine#17     libjvm.so            [.] G1HotCardCache::insert
     0.01%  GC Thread#15     [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseIterGVN::subsume_node
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseChaitin::stretch_base_pointer_live_ranges
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::split_if_with_blocks
     0.01%  java             libjvm.so            [.] InstanceKlass::find_method_index
     0.01%  GC Thread#12     libjvm.so            [.] OopOopIterateBoundedDispatch<G1ScanCardClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.01%  G1 Refine#20     [kernel.kallsyms]    [k] memset_erms
     0.01%  VM Thread        [kernel.kallsyms]    [k] clear_page_erms
     0.01%  C2 CompilerThre  libjvm.so            [.] Node::disconnect_inputs
     0.01%  GC Thread#0      libjvm.so            [.] OopOopIterateBoundedDispatch<G1ScanCardClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.01%  C2 CompilerThre  libjvm.so            [.] PhiNode::Ideal
     0.01%  C2 CompilerThre  libjvm.so            [.] Dict::Dict
     0.01%  C2 CompilerThre  [kernel.kallsyms]    [k] memset_erms
     0.01%  VM Thread        [kernel.kallsyms]    [k] kmem_cache_alloc_node_trace
     0.01%  GC Thread#9      [kernel.kallsyms]    [k] clear_subpage
     0.01%  G1 Refine#17     [kernel.kallsyms]    [k] memset_erms
     0.01%  java             [kernel.kallsyms]    [k] _raw_spin_lock
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseIterGVN::PhaseIterGVN
     0.01%  G1 Refine#5      [kernel.kallsyms]    [k] perf_event_alloc
     0.01%  C2 CompilerThre  libjvm.so            [.] Node::remove_dead_region
     0.01%  GC Thread#6      [kernel.kallsyms]    [k] rcu_all_qs
     0.01%  GC Thread#22     [kernel.kallsyms]    [k] get_page_from_freelist
     0.01%  GC Thread#8      [kernel.kallsyms]    [k] rcu_all_qs
     0.01%  GC Thread#17     [kernel.kallsyms]    [k] clear_huge_page
     0.01%  java             [kernel.kallsyms]    [k] clear_subpage
     0.01%  C2 CompilerThre  [kernel.kallsyms]    [k] get_page_from_freelist
     0.01%  G1 Refine#18     libjvm.so            [.] G1RemSet::clean_card_before_refine
     0.01%  java             [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.01%  C2 CompilerThre  [kernel.kallsyms]    [k] free_pages_and_swap_cache
     0.01%  G1 Refine#20     libjvm.so            [.] QuickSort::inner_sort<false, unsigned char*, int (*)(unsigned char const*, unsigned char const*)>
     0.01%  G1 Refine#11     libjvm.so            [.] G1RemSet::clean_card_before_refine
     0.01%  GC Thread#16     [kernel.kallsyms]    [k] clear_huge_page
     0.01%  G1 Refine#0      [kernel.kallsyms]    [k] perf_iterate_ctx
     0.01%  G1 Refine#19     libjvm.so            [.] G1HotCardCache::insert
     0.01%  G1 Refine#11     libjvm.so            [.] G1BlockOffsetTablePart::alloc_block_work
     0.01%  C1 CompilerThre  libjvm.so            [.] InstanceKlass::find_method_index
     0.01%  G1 Refine#19     libjvm.so            [.] G1RemSet::clean_card_before_refine
     0.01%  GC Thread#5      [kernel.kallsyms]    [k] clear_huge_page
     0.01%  G1 Refine#10     libjvm.so            [.] oopDesc::size_given_klass
     0.01%  C2 CompilerThre  libjvm.so            [.] NTarjan::DFS
     0.01%  C2 CompilerThre  libjvm.so            [.] Unique_Node_List::remove
     0.01%  G1 Refine#8      libjvm.so            [.] oopDesc::size_given_klass
     0.01%  java             [kernel.kallsyms]    [k] perf_event_alloc
     0.01%  G1 Refine#20     libjvm.so            [.] G1RemSet::clean_card_before_refine
     0.01%  G1 Refine#12     libjvm.so            [.] oopDesc::size_given_klass
     0.01%  C2 CompilerThre  libjvm.so            [.] PhiNode::Value
     0.01%  G1 Refine#20     [kernel.kallsyms]    [k] perf_event_alloc
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::build_loop_tree_impl
     0.01%  C1 CompilerThre  libjvm.so            [.] DebugInformationRecorder::find_sharable_decode_offset
     0.01%  GC Thread#22     [kernel.kallsyms]    [k] _cond_resched
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseLive::add_liveout
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseIterGVN::add_users_to_worklist
     0.01%  GC Thread#18     [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.01%  C1 CompilerThre  libjvm.so            [.] ciObjectFactory::ciObjectFactory
     0.01%  C2 CompilerThre  libjvm.so            [.] resource_allocate_bytes
     0.01%  G1 Refine#12     [kernel.kallsyms]    [k] perf_event_alloc
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseChaitin::add_input_to_liveout
     0.01%  C2 CompilerThre  libjvm.so            [.] Compile::remove_speculative_types
     0.01%  C2 CompilerThre  libjvm.so            [.] RegMask::is_misaligned_pair
     0.01%  VM Thread        [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.01%  G1 Refine#15     [kernel.kallsyms]    [k] perf_event_alloc
     0.01%  GC Thread#12     [kernel.kallsyms]    [k] get_page_from_freelist
     0.01%  G1 Refine#21     [kernel.kallsyms]    [k] memset_erms
     0.01%  G1 Refine#13     [kernel.kallsyms]    [k] perf_event_alloc
     0.01%  VM Thread        [kernel.kallsyms]    [k] x86_pmu_event_init
     0.01%  C2 CompilerThre  libc-2.28.so         [.] __memset_avx2_erms
     0.01%  C2 CompilerThre  libjvm.so            [.] Node_Backward_Iterator::next
     0.01%  C2 CompilerThre  libjvm.so            [.] vmSymbols::find_sid
     0.01%  GC Thread#14     [kernel.kallsyms]    [k] clear_subpage
     0.01%  VM Thread        [kernel.kallsyms]    [k] get_page_from_freelist
     0.01%  GC Thread#11     [kernel.kallsyms]    [k] clear_huge_page
     0.01%  C2 CompilerThre  libjvm.so            [.] Parse::do_one_bytecode
     0.01%  C2 CompilerThre  [kernel.kallsyms]    [k] __init_waitqueue_head
     0.01%  GC Thread#20     [kernel.kallsyms]    [k] get_page_from_freelist
     0.01%  C2 CompilerThre  ld-2.28.so           [.] update_get_addr
     0.01%  VM Thread        [kernel.kallsyms]    [k] __srcu_read_unlock
     0.01%  G1 Refine#5      [kernel.kallsyms]    [k] perf_iterate_ctx
     0.01%  G1 Refine#5      libjvm.so            [.] G1CardCounts::add_card_count
     0.01%  GC Thread#11     [kernel.kallsyms]    [k] get_page_from_freelist
     0.01%  GC Thread#10     [kernel.kallsyms]    [k] rcu_all_qs
     0.01%  G1 Refine#17     [kernel.kallsyms]    [k] mutex_lock
     0.01%  G1 Refine#21     libjvm.so            [.] G1RemSet::clean_card_before_refine
     0.01%  G1 Refine#4      libjvm.so            [.] G1DirtyCardQueueSet::refine_buffer
     0.01%  G1 Refine#4      libjvm.so            [.] oopDesc::size_given_klass
     0.01%  java             libdpu.so.0.0        [.] ufi_iram_write
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseIterGVN::optimize
     0.01%  G1 Refine#9      libjvm.so            [.] G1BlockOffsetTablePart::alloc_block_work
     0.01%  GC Thread#13     [kernel.kallsyms]    [k] rcu_all_qs
     0.01%  G1 Refine#3      libjvm.so            [.] G1BlockOffsetTablePart::alloc_block_work
     0.01%  GC Thread#0      [kernel.kallsyms]    [k] clear_subpage
     0.01%  G1 Refine#8      [kernel.kallsyms]    [k] perf_iterate_ctx
     0.01%  G1 Refine#10     libjvm.so            [.] QuickSort::inner_sort<false, unsigned char*, int (*)(unsigned char const*, unsigned char const*)>
     0.01%  java             [kernel.kallsyms]    [k] smp_call_function_single
     0.01%  GC Thread#4      [kernel.kallsyms]    [k] clear_huge_page
     0.01%  java             libdpuhw.so.2023.1   [.] xeon_sp_write_to_cis
     0.01%  G1 Refine#10     libjvm.so            [.] G1HotCardCache::insert
     0.01%  GC Thread#12     [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.01%  java             [kernel.kallsyms]    [k] memset_erms
     0.01%  G1 Refine#18     libjvm.so            [.] G1HotCardCache::insert
     0.01%  GC Thread#14     [kernel.kallsyms]    [k] clear_huge_page
     0.01%  C2 CompilerThre  libjvm.so            [.] RegMask::Size
     0.01%  C2 CompilerThre  libjvm.so            [.] MultiNode::is_CFG
     0.01%  C2 CompilerThre  libjvm.so            [.] Node::replace_edge
     0.01%  G1 Refine#18     libjvm.so            [.] QuickSort::inner_sort<false, unsigned char*, int (*)(unsigned char const*, unsigned char const*)>
     0.01%  G1 Refine#9      libjvm.so            [.] oopDesc::size_given_klass
     0.01%  G1 Refine#16     [kernel.kallsyms]    [k] perf_iterate_ctx
     0.01%  java             libpthread-2.28.so   [.] __pthread_mutex_unlock_usercnt
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseChaitin::gather_lrg_masks
     0.01%  G1 Refine#16     libjvm.so            [.] oopDesc::size_given_klass
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseAggressiveCoalesce::insert_copies
     0.01%  GC Thread#2      [kernel.kallsyms]    [k] __free_pages_ok
     0.01%  C2 CompilerThre  libjvm.so            [.] IfNode::Opcode
     0.01%  C1 CompilerThre  libjvm.so            [.] LIR_OpVisitState::append
     0.01%  C1 CompilerThre  libjvm.so            [.] LinearScan::eliminate_spill_moves
     0.01%  java             [kernel.kallsyms]    [k] __handle_mm_fault
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseCFG::schedule_late
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseCFG::schedule_early
     0.01%  GC Thread#4      [kernel.kallsyms]    [k] get_page_from_freelist
     0.01%  C1 CompilerThre  ld-2.28.so           [.] update_get_addr
     0.01%  C1 CompilerThre  libjvm.so            [.] LinearScanWalker::free_collect_inactive_fixed
     0.01%  C2 CompilerThre  libjvm.so            [.] TypeInstPtr::xmeet_helper
     0.01%  G1 Refine#19     [kernel.kallsyms]    [k] perf_event_alloc
     0.01%  C2 CompilerThre  libjvm.so            [.] IndexSet::initialize
     0.01%  C1 CompilerThre  libjvm.so            [.] ValueStack::values_do
     0.01%  GC Thread#20     [kernel.kallsyms]    [k] clear_huge_page
     0.01%  C1 CompilerThre  libjvm.so            [.] CompilationPolicy::select_task
     0.01%  GC Thread#9      [kernel.kallsyms]    [k] clear_huge_page
     0.01%  GC Thread#0      [kernel.kallsyms]    [k] clear_huge_page
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseCFG::schedule_node_into_block
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseRemoveUseless::PhaseRemoveUseless
     0.01%  G1 Refine#6      [kernel.kallsyms]    [k] perf_iterate_ctx
     0.01%  GC Thread#4      libjvm.so            [.] G1MergeHeapRootsTask::work
     0.01%  C1 CompilerThre  libjvm.so            [.] GrowableArrayWithAllocator<Instruction*, GrowableArray<Instruction*> >::grow
     0.01%  C2 CompilerThre  libjvm.so            [.] ConNode::make
     0.01%  java             [kernel.kallsyms]    [k] copy_user_enhanced_fast_string
     0.01%  java             libc-2.28.so         [.] __libc_malloc
     0.01%  C2 CompilerThre  libjvm.so            [.] Dict::doubhash
     0.01%  GC Thread#11     [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.01%  GC Thread#2      [kernel.kallsyms]    [k] clear_huge_page
     0.01%  C2 CompilerThre  libjvm.so            [.] Matcher::pd_clone_node
     0.01%  GC Thread#1      [kernel.kallsyms]    [k] rcu_all_qs
     0.01%  GC Thread#6      [kernel.kallsyms]    [k] _cond_resched
     0.01%  java             libc-2.28.so         [.] _int_malloc
     0.01%  C1 CompilerThre  libjvm.so            [.] MethodData::initialize
     0.01%  java             ld-2.28.so           [.] check_match
     0.01%  GC Thread#1      [kernel.kallsyms]    [k] clear_huge_page
     0.01%  C2 CompilerThre  libjvm.so            [.] ResourceObj::operator new
     0.01%  GC Thread#0      libjvm.so            [.] G1ScanHRForRegionClosure::scan_heap_roots
     0.01%  GC Thread#6      [kernel.kallsyms]    [k] clear_huge_page
     0.01%  GC Thread#15     [kernel.kallsyms]    [k] rcu_all_qs
     0.01%  G1 Refine#8      libjvm.so            [.] G1HotCardCache::insert
     0.01%  G1 Refine#14     libjvm.so            [.] QuickSort::inner_sort<false, unsigned char*, int (*)(unsigned char const*, unsigned char const*)>
     0.01%  G1 Refine#22     libjvm.so            [.] G1HotCardCache::insert
     0.01%  GC Thread#0      [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.01%  G1 Refine#7      libjvm.so            [.] G1BlockOffsetTablePart::alloc_block_work
     0.01%  java             libjvm.so            [.] BufferNode::Allocator::allocate
     0.01%  C1 CompilerThre  libjvm.so            [.] MethodData::compute_allocation_size_in_bytes
     0.01%  G1 Refine#3      libjvm.so            [.] G1DirtyCardQueueSet::refine_buffer
     0.01%  java             libdpu.so.0.0        [.] invert_color
     0.01%  VM Thread        [kernel.kallsyms]    [k] select_task_rq_fair
     0.01%  C2 CompilerThre  libpthread-2.28.so   [.] __pthread_mutex_unlock_usercnt
     0.01%  G1 Refine#15     libjvm.so            [.] G1RemSet::clean_card_before_refine
     0.01%  C2 CompilerThre  libjvm.so            [.] Node::set_req_X
     0.01%  G1 Refine#16     libjvm.so            [.] G1CardCounts::add_card_count
     0.01%  G1 Refine#13     libjvm.so            [.] QuickSort::inner_sort<false, unsigned char*, int (*)(unsigned char const*, unsigned char const*)>
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseOutput::shorten_branches
     0.01%  GC Thread#18     [kernel.kallsyms]    [k] rcu_all_qs
     0.01%  G1 Refine#11     libjvm.so            [.] oopDesc::size_given_klass
     0.01%  G1 Refine#8      libjvm.so            [.] G1RemSet::clean_card_before_refine
     0.01%  GC Thread#1      [kernel.kallsyms]    [k] __free_pages_ok
     0.01%  GC Thread#11     libjvm.so            [.] G1MergeHeapRootsTask::work
     0.01%  G1 Refine#10     [kernel.kallsyms]    [k] rb_next
     0.01%  G1 Refine#14     [kernel.kallsyms]    [k] perf_iterate_ctx
     0.01%  java             [kernel.kallsyms]    [k] swapgs_restore_regs_and_return_to_usermode
     0.01%  C2 CompilerThre  libjvm.so            [.] TypeInstPtr::eq
     0.01%  G1 Refine#16     libjvm.so            [.] G1RemSet::clean_card_before_refine
     0.01%  GC Thread#12     [kernel.kallsyms]    [k] clear_subpage
     0.01%  GC Thread#2      [kernel.kallsyms]    [k] get_page_from_freelist
     0.01%  G1 Refine#8      libjvm.so            [.] QuickSort::inner_sort<false, unsigned char*, int (*)(unsigned char const*, unsigned char const*)>
     0.01%  G1 Refine#17     libjvm.so            [.] QuickSort::inner_sort<false, unsigned char*, int (*)(unsigned char const*, unsigned char const*)>
     0.01%  G1 Refine#11     libjvm.so            [.] QuickSort::inner_sort<false, unsigned char*, int (*)(unsigned char const*, unsigned char const*)>
     0.01%  C1 CompilerThre  libjvm.so            [.] ciMethodData::load_data
     0.01%  C1 CompilerThre  libjvm.so            [.] LinearScan::use_kind_of_output_operand
     0.01%  G1 Refine#9      [kernel.kallsyms]    [k] perf_iterate_ctx
     0.01%  G1 Refine#10     [kernel.kallsyms]    [k] perf_iterate_ctx
     0.01%  G1 Refine#7      [kernel.kallsyms]    [k] mutex_lock
     0.01%  G1 Refine#14     [kernel.kallsyms]    [k] memset_erms
     0.01%  C1 CompilerThre  libjvm.so            [.] MethodLiveness::BasicBlock::compute_gen_kill_single
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseCFG::sched_call
     0.01%  C2 CompilerThre  libjvm.so            [.] GraphKit::add_safepoint_edges
     0.01%  G1 Refine#6      [kernel.kallsyms]    [k] perf_event_groups_insert
     0.01%  G1 Refine#1      [kernel.kallsyms]    [k] perf_iterate_ctx
     0.01%  VM Thread        [kernel.kallsyms]    [k] rb_next
     0.01%  C2 CompilerThre  [kernel.kallsyms]    [k] mutex_lock
     0.01%  C1 CompilerThre  libjvm.so            [.] GraphBuilder::invoke
     0.01%  VM Thread        [kernel.kallsyms]    [k] intel_cpuc_prepare
     0.01%  GC Thread#3      libjvm.so            [.] HeapRegionManager::par_iterate
     0.01%  G1 Refine#1      [kernel.kallsyms]    [k] mutex_lock
     0.01%  C1 CompilerThre  libjvm.so            [.] LIR_Assembler::emit_op1
     0.01%  GC Thread#3      [kernel.kallsyms]    [k] get_page_from_freelist
     0.01%  java             [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.01%  C1 CompilerThre  libpthread-2.28.so   [.] pthread_mutex_trylock
     0.01%  C1 CompilerThre  libjvm.so            [.] LinearScan::compute_debug_info_for_scope
     0.01%  C2 CompilerThre  libjvm.so            [.] InstanceKlass::find_local_field
     0.01%  C2 CompilerThre  [kernel.kallsyms]    [k] handle_mm_fault
     0.01%  GC Thread#12     [kernel.kallsyms]    [k] smp_call_function_many
     0.01%  G1 Refine#13     [kernel.kallsyms]    [k] perf_iterate_ctx
     0.01%  C2 CompilerThre  libjvm.so            [.] LinkResolver::lookup_method_in_klasses
     0.01%  G1 Refine#17     [kernel.kallsyms]    [k] x86_reserve_hardware
     0.01%  C1 CompilerThre  libjvm.so            [.] ResourceBitMap::initialize
     0.01%  GC Thread#2      libjvm.so            [.] OopOopIterateBoundedDispatch<G1ScanCardClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.01%  GC Thread#17     [kernel.kallsyms]    [k] __free_pages_ok
     0.01%  G1 Refine#9      [kernel.kallsyms]    [k] memset_erms
     0.01%  C2 CompilerThre  libjvm.so            [.] PhiNode::unique_input
     0.01%  C2 CompilerThre  libjvm.so            [.] ciInstanceKlass::compute_nonstatic_fields_impl
     0.01%  C2 CompilerThre  libjvm.so            [.] TypeInt::make
     0.01%  C2 CompilerThre  libjvm.so            [.] ciTypeFlow::SuccIter::next
     0.01%  C1 CompilerThre  libpthread-2.28.so   [.] __pthread_mutex_unlock_usercnt
     0.01%  C1 CompilerThre  libjvm.so            [.] MethodData::initialize_data
     0.01%  GC Thread#22     [kernel.kallsyms]    [k] smp_call_function_many
     0.01%  C2 CompilerThre  [kernel.kallsyms]    [k] sync_regs
     0.01%  GC Thread#10     [kernel.kallsyms]    [k] __free_pages_ok
     0.01%  GC Thread#9      [kernel.kallsyms]    [k] smp_call_function_many
