# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 87K of event 'LLC-load-misses'
# Event count (approx.): 55882979
#
# Overhead  Command          Shared Object        Symbol                                                                                                                                                                       
# ........  ...............  ...................  .............................................................................................................................................................................
#
     0.00%  GC Thread#9      libjvm.so            [.] G1RebuildFreeListTask::work
     0.00%  GC Thread#0      libpthread-2.28.so   [.] __condvar_confirm_wakeup
     0.00%  GC Thread#1      libjvm.so            [.] G1CollectionSet::iterate_part_from
     0.00%  GC Thread#10     libjvm.so            [.] clock_gettime@plt
     0.00%  GC Thread#2      libjvm.so            [.] WeakProcessor::Task::work<G1STWIsAliveClosure, G1KeepAliveClosure>
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] rcu_check_callbacks
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] mark_wake_futex
     0.00%  C1 CompilerThre  libjvm.so            [.] LIR_List::add
     0.00%  G1 Service       libjvm.so            [.] G1SATBMarkQueueSet::filter
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] rcu_segcblist_pend_cbs
     0.00%  GC Thread#2      libjvm.so            [.] G1PLABAllocator::allocate_direct_or_new_plab
     0.00%  GC Thread#21     libjvm.so            [.] CollectedHeap::fill_with_dummy_object
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] __x86_indirect_thunk_rbp
     0.00%  GC Thread#3      libjvm.so            [.] GangWorker::loop
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] run_timer_softirq
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] futex_wait_queue_me
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::register_new_node
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] __update_load_avg_se
     0.00%  VM Thread        [kernel.kallsyms]    [k] x86_reserve_hardware
     0.00%  C1 CompilerThre  libjvm.so            [.] LinearScanWalker::activate_current
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] cgroup_rstat_updated
     0.00%  GC Thread#9      libjvm.so            [.] Threads::possibly_parallel_oops_do
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] task_tick_fair
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] __hrtimer_run_queues
     0.00%  GC Thread#0      libpthread-2.28.so   [.] pthread_mutex_trylock
     0.00%  GC Thread#12     libjvm.so            [.] G1Allocator::survivor_attempt_allocation
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] plist_add
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] __list_del_entry_valid
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] __x64_sys_set_robust_list
     0.00%  C1 CompilerThre  libc-2.28.so         [.] __strchr_avx2
     0.00%  C1 CompilerThre  libjvm.so            [.] ConstantPool::impl_name_ref_at
     0.00%  C1 CompilerThre  libjvm.so            [.] LIR_OprFact::intConst
     0.00%  C1 CompilerThre  libjvm.so            [.] ProfileCall::visit
     0.00%  C1 CompilerThre  libjvm.so            [.] RangeCheckEliminator::get_bound
     0.00%  C2 CompilerThre  libjvm.so            [.] TypeOopPtr::TypeOopPtr
     0.00%  GC Thread#0      libjvm.so            [.] WeakProcessorTimes::record_worker_items
     0.00%  GC Thread#10     libjvm.so            [.] os::PlatformMonitor::wait
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] plist_add
     0.00%  java             [kernel.kallsyms]    [k] apparmor_file_permission
     0.00%  C2 CompilerThre  libjvm.so            [.] JVMState::clone_shallow
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] __mod_zone_page_state
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] rcu_segcblist_ready_cbs
     0.00%  VM Thread        [kernel.kallsyms]    [k] __mod_zone_page_state
     0.00%  C1 CompilerThre  libjvm.so            [.] ciObject::is_null_object
     0.00%  GC Thread#4      libjvm.so            [.] GenericTaskQueueSet<OverflowTaskQueue<ScannerTask, (MEMFLAGS)5, 131072u>, (MEMFLAGS)5>::tasks
     0.00%  GC Thread#8      libjvm.so            [.] G1Allocator::survivor_attempt_allocation
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] note_gp_changes
     0.00%  GC Thread#17     libc-2.28.so         [.] malloc_consolidate
     0.00%  GC Thread#7      libjvm.so            [.] ObjArrayAllocator::initialize
     0.00%  GC Thread#8      libjvm.so            [.] Threads::possibly_parallel_oops_do
     0.00%  C1 CompilerThre  libjvm.so            [.] DirectivesStack::getMatchingDirective
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] task_tick_fair
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] do_huge_pmd_anonymous_page
     0.00%  GC Thread#14     libjvm.so            [.] G1ParScanThreadState::flush
     0.00%  C1 CompilerThre  libjvm.so            [.] Compiler::compile_method
     0.00%  C1 CompilerThre  libjvm.so            [.] LinearScan::eliminate_spill_moves
     0.00%  C1 CompilerThre  libjvm.so            [.] ciEnv::get_klass_by_index
     0.00%  GC Thread#12     libpthread-2.28.so   [.] __lll_lock_wait
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] vmacache_find
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] account_entity_dequeue
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] migrate_task_rq_fair
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] __x2apic_send_IPI_mask
     0.00%  GC Thread#14     libc-2.28.so         [.] _int_free
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.00%  GC Thread#8      libpthread-2.28.so   [.] __pthread_mutex_lock
     0.00%  C1 CompilerThre  libjvm.so            [.] LIRGenerator::is_vreg_flag_set
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] task_numa_find_cpu
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] find_busiest_group
     0.00%  GC Thread#18     libjvm.so            [.] G1CLDScanClosure::do_cld
     0.00%  java             libjvm.so            [.] ImmutableOopMapSet::find_map_at_offset
     0.00%  GC Thread#12     libjvm.so            [.] HeapRegionManager::iterate
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] gup_pgd_range
     0.00%  GC Thread#15     libjvm.so            [.] CollectedHeap::fill_with_dummy_object
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] __bitmap_and
     0.00%  GC Thread#6      libjvm.so            [.] G1CodeRootSet::contains
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseOutput::BuildOopMaps
     0.00%  G1 Refine#6      [kernel.kallsyms]    [k] clear_page_erms
     0.00%  GC Thread#11     libjvm.so            [.] G1ParCopyClosure<(G1Barrier)0, false>::do_oop
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#8      libjvm.so            [.] G1PrepareEvacuationTask::G1PrepareRegionsClosure::do_heap_region
     0.00%  C1 CompilerThre  libjvm.so            [.] LIRGenerator::do_Goto
     0.00%  C1 CompilerThre  libjvm.so            [.] methodHandle::operator=
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::clone_skeleton_predicate_bool
     0.00%  GC Thread#10     libjvm.so            [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceMirrorKlass, oopDesc*>
     0.00%  GC Thread#18     libjvm.so            [.] OopStorage::BasicParState::increment_num_dead
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] page_counter_try_charge
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] ctx_sched_out
     0.00%  GC Thread#1      libjvm.so            [.] HeapRegionManager::allocate_free_region
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] sched_clock_tick
     0.00%  GC Thread#7      ld-2.28.so           [.] __tls_get_addr
     0.00%  GC Thread#8      libjvm.so            [.] ClassLoaderDataGraph::roots_cld_do
     0.00%  GC Thread#9      libjvm.so            [.] G1ParCopyClosure<(G1Barrier)0, false>::do_oop
     0.00%  C2 CompilerThre  libjvm.so            [.] NodeHash::hash_find_insert
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] _raw_spin_unlock_irqrestore
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] __handle_mm_fault
     0.00%  C1 CompilerThre  libjvm.so            [.] LinearScan::append_scope_value
     0.00%  C1 CompilerThre  libjvm.so            [.] ciMethod::load_code
     0.00%  GC Thread#14     libjvm.so            [.] G1PLABAllocator::allocate_direct_or_new_plab
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] can_migrate_task
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] irq_work_tick
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] task_numa_fault
     0.00%  Service Thread   libjvm.so            [.] ServiceThread::service_thread_entry
     0.00%  C1 CompilerThre  libjvm.so            [.] Metadata::is_klass
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] futex_wake
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] __update_load_avg_se
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] _raw_spin_unlock_irqrestore
     0.00%  C1 CompilerThre  libjvm.so            [.] GenerateOopMap::mark_bbheaders_and_count_gc_points
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] __handle_mm_fault
     0.00%  java             [kernel.kallsyms]    [k] __inc_numa_state
     0.00%  GC Thread#17     libjvm.so            [.] G1ParScanThreadState::allocate_copy_slow
     0.00%  GC Thread#22     libjvm.so            [.] G1EvacuateRegionsTask::evacuate_live_objects
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] __inc_numa_state
     0.00%  C1 CompilerThre  libjvm.so            [.] LinearScanWalker::init_vars_for_alloc
     0.00%  GC Thread#12     libjvm.so            [.] Assembler::locate_operand
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] __alloc_pages_nodemask
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] update_curr
     0.00%  C1 CompilerThre  libjvm.so            [.] RegisterNMethodOopClosure::do_oop
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] update_curr
     0.00%  C1 CompilerThre  libjvm.so            [.] CompilerOracle::has_option_value<bool>
     0.00%  C1 CompilerThre  libjvm.so            [.] LinkResolver::resolve_field
     0.00%  C2 CompilerThre  libjvm.so            [.] AddINode::bottom_type
     0.00%  C2 CompilerThre  libjvm.so            [.] MachNode::rematerialize
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] get_task_policy.part.36
     0.00%  C1 CompilerThre  libjvm.so            [.] StoreIndexed::input_values_do
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseAggressiveCoalesce::coalesce
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] task_tick_fair
     0.00%  GC Thread#8      libjvm.so            [.] G1ScanHRForRegionClosure::scan_heap_roots
     0.00%  C2 CompilerThre  libjvm.so            [.] Assembler::testl
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] irq_work_run_list
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] clockevents_program_event
     0.00%  C1 CompilerThre  libjvm.so            [.] LIRItem::load_item_force
     0.00%  C2 CompilerThre  libc-2.28.so         [.] __vsnprintf
     0.00%  C2 CompilerThre  libjvm.so            [.] Node_Array::grow
     0.00%  GC Thread#1      libjvm.so            [.] CompositeElapsedCounterSource::now
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] futex_wait_setup
     0.00%  GC Thread#9      libjvm.so            [.] G1MergeHeapRootsTask::work
     0.00%  Signal Dispatch  libjvm.so            [.] os::signal_wait
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] futex_wait_queue_me
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] mutex_unlock
     0.00%  C1 CompilerThre  libjvm.so            [.] Chunk::next_chop
     0.00%  C1 CompilerThre  libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  DPU_POLL_0001    [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] irq_exit
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] intel_pstate_update_util_hwp
     0.00%  java             [kernel.kallsyms]    [k] vma_compute_subtree_gap
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] x2apic_send_IPI
     0.00%  C1 CompilerThre  libjvm.so            [.] LIR_OpCompareAndSwap::emit_code
     0.00%  C1 CompilerThre  libjvm.so            [.] NewInstanceStub::emit_code
     0.00%  C1 CompilerThre  libjvm.so            [.] Symbol::as_klass_external_name
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseOutput::fill_buffer
     0.00%  GC Thread#13     libjvm.so            [.] AllocateHeap
     0.00%  GC Thread#21     libjvm.so            [.] G1ScanHRForRegionClosure::scan_heap_roots
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] __switch_to
     0.00%  C1 CompilerThre  libjvm.so            [.] JNIHandleBlock::allocate_block
     0.00%  G1 Refine#21     [kernel.kallsyms]    [k] anon_vma_compatible
     0.00%  GC Thread#11     libjvm.so            [.] PLAB::retire
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] apic_timer_interrupt
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] __do_page_fault
     0.00%  C1 CompilerThre  libc-2.28.so         [.] _IO_no_init
     0.00%  C1 CompilerThre  libc-2.28.so         [.] __strncpy_sse2_unaligned
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] native_apic_msr_eoi_write
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] __cgroup_account_cputime_field
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] alloc_pages_vma
     0.00%  C1 CompilerThre  libjvm.so            [.] ArithmeticOp::is_equal
     0.00%  C1 CompilerThre  libjvm.so            [.] LinearScan::assign_reg_num
     0.00%  C2 CompilerThre  libjvm.so            [.] PhasePeephole::do_transform
     0.00%  GC Thread#15     libjvm.so            [.] HandleMark::initialize
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] irq_work_run_list
     0.00%  VM Thread        [kernel.kallsyms]    [k] kmem_cache_alloc
     0.00%  C1 CompilerThre  libjvm.so            [.] ValueStack::values_do
     0.00%  G1 Service       libjvm.so            [.] Mutex::lock_without_safepoint_check
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] native_iret
     0.00%  GC Thread#4      libjvm.so            [.] G1PrepareEvacuationTask::G1PrepareRegionsClosure::do_heap_region
     0.00%  C1 CompilerThre  libjvm.so            [.] StackWatermarkSet::on_safepoint
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] __legitimize_mnt
     0.00%  C1 CompilerThre  libc-2.28.so         [.] clock_gettime
     0.00%  C1 CompilerThre  libjvm.so            [.] AdaptiveWeightedAverage::sample
     0.00%  C2 CompilerThre  libjvm.so            [.] MachSpillCopyNode::ideal_reg
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseCFG::hoist_to_cheaper_block
     0.00%  G1 Refine#9      [kernel.kallsyms]    [k] kmem_cache_alloc_trace
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] find_busiest_group
     0.00%  GC Thread#7      libjvm.so            [.] G1ScanEvacuatedObjClosure::do_oop_work<oopDesc*>
     0.00%  Service Thread   [kernel.kallsyms]    [k] do_futex
     0.00%  Service Thread   [kernel.kallsyms]    [k] get_futex_key_refs.isra.12
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] flush_smp_call_function_queue
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] clear_page_erms
     0.00%  C2 CompilerThre  libjvm.so            [.] ImmutableOopMapBuilder::fill
     0.00%  C2 CompilerThre  libjvm.so            [.] Matcher::ReduceOper
     0.00%  DPU_WORK_0000    ld-2.28.so           [.] _dl_runtime_resolve_xsavec
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.00%  GC Thread#12     libc-2.28.so         [.] __memmove_sse2_unaligned_erms
     0.00%  C2 CompilerThre  libjvm.so            [.] Metadata::is_klass
     0.00%  C2 CompilerThre  libjvm.so            [.] ciField::ciField
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] intel_pstate_update_util_hwp
     0.00%  C1 CompilerThre  libjvm.so            [.] ImmutableOopMapBuilder::fill
     0.00%  C2 CompilerThre  libjvm.so            [.] ciEnv::get_klass_by_index_impl
     0.00%  DPU_MRAM_0402    [kernel.kallsyms]    [k] acct_collect
     0.00%  GC Thread#11     libc-2.28.so         [.] cfree@GLIBC_2.2.5
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] sync_regs
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] task_tick_fair
     0.00%  C1 CompilerThre  ld-2.28.so           [.] __tls_get_addr
     0.00%  GC Thread#0      libjvm.so            [.] G1ParEvacuateFollowersClosure::do_void
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  C1 CompilerThre  libjvm.so            [.] RelocIterator::advance_over_prefix
     0.00%  DPU_POLL_0001    libnuma.so.1.0.0     [.] numa_bitmask_free
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] prepare_exit_to_usermode
     0.00%  C1 CompilerThre  libjvm.so            [.] LinearScan::build_intervals
     0.00%  C2 CompilerThre  libjvm.so            [.] membar_releaseNode::ideal_Opcode
     0.00%  GC Thread#13     libjvm.so            [.] G1PrepareEvacuationTask::G1PrepareRegionsClosure::do_heap_region
     0.00%  C1 CompilerThre  libjvm.so            [.] Compilation::emit_lir
     0.00%  C1 CompilerThre  libjvm.so            [.] ciObjectFactory::get_symbol
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] __schedule
     0.00%  GC Thread#5      libpthread-2.28.so   [.] __lll_unlock_wake
     0.00%  C1 CompilerThre  libjvm.so            [.] CodeCache::reverse_free_ratio
     0.00%  C1 CompilerThre  libjvm.so            [.] ciMethod::ciMethod
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] native_sched_clock
     0.00%  C1 CompilerThre  libjvm.so            [.] Invoke::visit
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] llist_reverse_order
     0.00%  C1 CompilerThre  libjvm.so            [.] Instruction::as_Phi
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] __schedule
     0.00%  C2 CompilerThre  libjvm.so            [.] ciMethodBlocks::block_containing
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] unmapped_area_topdown
     0.00%  C1 CompilerThre  libjvm.so            [.] Symbol::print_symbol_on
     0.00%  G1 Refine#10     libjvm.so            [.] RSHashTable::add_card
     0.00%  G1 Service       libjvm.so            [.] G1ServiceThread::schedule
     0.00%  C1 CompilerThre  libjvm.so            [.] BitMap::set_union
     0.00%  C1 CompilerThre  libjvm.so            [.] LinearScanWalker::alloc_free_reg
     0.00%  GC Thread#22     libjvm.so            [.] G1GCParPhaseTimesTracker::~G1GCParPhaseTimesTracker
     0.00%  C1 CompilerThre  libc-2.28.so         [.] __memset_avx2_unaligned_erms
     0.00%  C1 CompilerThre  libc-2.28.so         [.] syscall
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] __accumulate_pelt_segments
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] anon_vma_interval_tree_remove
     0.00%  C1 CompilerThre  libjvm.so            [.] ciObjectFactory::remove_symbols
     0.00%  G1 Service       [kernel.kallsyms]    [k] find_vma
     0.00%  G1 Service       libm-2.28.so         [.] __ceil_sse41
     0.00%  G1 Refine#2      libjvm.so            [.] G1HotCardCache::insert
     0.00%  C1 CompilerThre  libjvm.so            [.] GraphBuilder::iterate_all_blocks
     0.00%  C1 CompilerThre  libjvm.so            [.] JavaFrameAnchor::make_walkable
     0.00%  DPU_MRAM_0401    [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] hrtimer_active
     0.00%  C1 CompilerThre  libjvm.so            [.] BlockBegin::BlockBegin
     0.00%  G1 Refine#2      [kernel.kallsyms]    [k] get_page_from_freelist
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] update_dl_rq_load_avg
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] plist_add
     0.00%  GC Thread#14     libjvm.so            [.] G1Allocator::old_attempt_allocation
     0.00%  Service Thread   libjvm.so            [.] OopStorage::delete_empty_blocks
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] kmem_cache_alloc_trace
     0.00%  C1 CompilerThre  libjvm.so            [.] NullCheckEliminator::iterate_one
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] ktime_get_update_offsets_now
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] select_idle_sibling
     0.00%  GC Thread#22     libjvm.so            [.] WeakProcessor::GangTask::work
     0.00%  C2 CompilerThre  libjvm.so            [.] SafePointNode::size_of
     0.00%  GC Thread#5      libjvm.so            [.] G1ParScanThreadStateSet::flush
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] prepare_exit_to_usermode
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] available_idle_cpu
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] ktime_get_update_offsets_now
     0.00%  C1 CompilerThre  libjvm.so            [.] UTF8::quoted_ascii_length
     0.00%  C2 CompilerThre  libjvm.so            [.] Node::replace_by
     0.00%  VM Thread        [kernel.kallsyms]    [k] __anon_vma_prepare
     0.00%  C1 CompilerThre  libjvm.so            [.] ciMethod::method_data
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] timerqueue_add
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] intel_pstate_update_util_hwp
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] put_prev_entity
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] get_task_policy.part.36
     0.00%  C1 CompilerThre  libjvm.so            [.] LIR_List::logical_and
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] update_cfs_rq_h_load
     0.00%  C2 CompilerThre  libjvm.so            [.] GenerateOopMap::GenerateOopMap
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseCFG::schedule_late
     0.00%  C1 CompilerThre  libjvm.so            [.] MethodLiveness::init_basic_blocks
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] mark_wake_futex
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] try_charge
     0.00%  Reference Handl  libjvm.so            [.] InstanceKlass::find_local_field
     0.00%  Reference Handl  libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  C2 CompilerThre  libc-2.28.so         [.] __strncpy_sse2_unaligned
     0.00%  G1 Refine#20     [kernel.kallsyms]    [k] find_vma
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] page_fault
     0.00%  GC Thread#22     libjvm.so            [.] WeakProcessor::Task::work<G1STWIsAliveClosure, G1KeepAliveClosure>
     0.00%  GC Thread#5      libjvm.so            [.] G1BufferNodeList::G1BufferNodeList
     0.00%  C2 CompilerThre  libjvm.so            [.] CallStaticJavaNode::uncommon_trap_request
     0.00%  C2 CompilerThre  libjvm.so            [.] ciTypeFlow::ciTypeFlow
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] update_nohz_stats
     0.00%  C2 CompilerThre  libjvm.so            [.] TypePtr::singleton
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] ctx_sched_out
     0.00%  C1 CompilerThre  libjvm.so            [.] ConstantPool::klass_at_if_loaded
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] idle_cpu
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] cpu_load_update_active
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] account_kernel_stack
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] find_vma
     0.00%  VM Thread        [kernel.kallsyms]    [k] down_write
     0.00%  java             [nfs]                [k] nfs_update_inode
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] __list_add_valid
     0.00%  G1 Refine#3      [kernel.kallsyms]    [k] __list_del_entry_valid
     0.00%  VM Thread        libjvm.so            [.] G1OldGenPool::get_memory_usage
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseLive::add_liveout
     0.00%  java             [kernel.kallsyms]    [k] refill_stock
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] find_busiest_group
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] path_init
     0.00%  GC Thread#4      libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] do_syscall_64
     0.00%  C2 CompilerThre  libjvm.so            [.] Compile::flatten_alias_type
     0.00%  G1 Refine#11     ld-2.28.so           [.] __tls_get_addr
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseChaitin::use_prior_register
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.00%  C1 CompilerThre  libjvm.so            [.] AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<548932ul, G1BarrierSet>, (AccessInternal::BarrierType)2, 548932ul>::oop_access_barrier
     0.00%  C2 CompilerThre  libjvm.so            [.] HandlerImpl::emit_exception_handler
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] __update_load_avg_se
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] cpuacct_charge
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] __intel_pmu_disable_all
     0.00%  GC Thread#10     libjvm.so            [.] G1HotCardCache::drain
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] ___slab_alloc
     0.00%  GC Thread#13     libjvm.so            [.] G1RemSet::prepare_region_for_scan
     0.00%  GC Thread#17     libc-2.28.so         [.] _int_malloc
     0.00%  GC Thread#18     libjvm.so            [.] G1ParCopyClosure<(G1Barrier)0, false>::do_oop
     0.00%  C1 CompilerThre  libjvm.so            [.] IntervalWalker::walk_to
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseOutput::scratch_emit_size
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] page_counter_try_charge
     0.00%  C2 CompilerThre  libpthread-2.28.so   [.] pthread_mutex_trylock
     0.00%  java             [kernel.kallsyms]    [k] find_mergeable_anon_vma
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] page_counter_try_charge
     0.00%  GC Thread#6      libc-2.28.so         [.] _int_malloc
     0.00%  G1 Refine#1      [kernel.kallsyms]    [k] update_rq_clock
     0.00%  G1 Service       [kernel.kallsyms]    [k] cpuacct_charge
     0.00%  G1 Service       [kernel.kallsyms]    [k] schedule
     0.00%  G1 Service       ld-2.28.so           [.] update_get_addr
     0.00%  G1 Service       libjvm.so            [.] G1Policy::predict_region_non_copy_time_ms
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] wake_q_add
     0.00%  C2 CompilerThre  libjvm.so            [.] compI_rReg_memNode::ideal_Opcode
     0.00%  G1 Refine#5      [kernel.kallsyms]    [k] handle_mm_fault
     0.00%  GC Thread#0      libjvm.so            [.] G1GCParPhaseTimesTracker::~G1GCParPhaseTimesTracker
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] __schedule
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] lock_hrtimer_base.isra.25
     0.00%  C2 CompilerThre  libjvm.so            [.] AddPNode::Opcode
     0.00%  C2 CompilerThre  libjvm.so            [.] Compile::find_alias_type
     0.00%  C2 CompilerThre  libjvm.so            [.] CountedLoopNode::operates_on
     0.00%  DPU_MRAM_0302    [kernel.kallsyms]    [k] acct_update_integrals
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] __switch_to
